Date,CreativeID,Impressions,Clicks,VideoStarts,VideoCompletions,OperatingSystem,DayofWeek,Site,SiteCategory,CreativeName,MediaFormat,CreativeCategory,CreativeFormat,ClickThroughRate,VideoCompletionRate,VideoStartRate
04/05/2018,692,22,0,9,6,iOS,5,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,66.66666666666666,40.909090909090914
04/05/2018,692,1,0,0,0,Other,5,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
05/05/2018,692,507,4,112,43,Android,6,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.7889546351084813,38.392857142857146,22.090729783037474
05/05/2018,692,21,0,7,1,Android,6,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,14.285714285714285,33.33333333333333
05/05/2018,692,1,0,0,0,Other,6,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
05/05/2018,692,422,1,181,76,iOS,6,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.23696682464454977,41.988950276243095,42.89099526066351
05/05/2018,692,399,2,199,77,iOS,6,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.5012531328320802,38.69346733668342,49.87468671679198
05/05/2018,692,3,0,1,0,Other,6,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,33.33333333333333
05/05/2018,692,31,0,4,3,Android,6,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,75.0,12.903225806451612
05/05/2018,692,1,0,0,0,Other,6,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
05/05/2018,692,27,0,16,3,Other,6,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,18.75,59.25925925925925
05/05/2018,692,1807,13,1060,519,iOS,6,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.7194244604316548,48.9622641509434,58.66076369673492
05/05/2018,692,3,0,0,0,iOS,6,RockTunes,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
05/05/2018,692,5,0,0,0,Other,6,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
05/05/2018,692,2,0,1,1,Android,6,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,50.0
05/05/2018,692,508,6,200,88,Android,6,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.1811023622047243,44.0,39.37007874015748
05/05/2018,692,450,3,249,102,iOS,6,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.6666666666666667,40.963855421686745,55.333333333333336
05/05/2018,692,22,0,6,0,Other,6,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,27.27272727272727
05/05/2018,692,24,0,3,0,Android,6,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,12.5
05/05/2018,692,16,0,9,7,Android,6,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,77.77777777777779,56.25
05/05/2018,692,48,0,11,1,iOS,6,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,9.090909090909092,22.916666666666664
05/05/2018,692,70,2,27,4,iOS,6,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,2.857142857142857,14.814814814814813,38.57142857142858
05/05/2018,692,15,0,9,3,iOS,6,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,33.33333333333333,60.0
05/05/2018,692,1,0,0,0,Other,6,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
06/05/2018,692,294,4,75,26,Android,7,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.3605442176870748,34.66666666666667,25.510204081632654
06/05/2018,692,17,0,2,1,Android,7,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,50.0,11.76470588235294
06/05/2018,692,309,1,113,41,iOS,7,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.3236245954692557,36.283185840707965,36.56957928802589
06/05/2018,692,306,7,160,63,iOS,7,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,2.287581699346405,39.375,52.28758169934641
06/05/2018,692,5,0,0,0,Other,7,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
06/05/2018,692,38,0,4,1,Android,7,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,25.0,10.526315789473683
06/05/2018,692,1,0,0,0,Other,7,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
06/05/2018,692,27,1,17,12,Other,7,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,3.7037037037037033,70.58823529411765,62.96296296296296
06/05/2018,692,1741,10,1028,462,iOS,7,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.5743825387708213,44.94163424124514,59.04652498564044
06/05/2018,692,1,0,0,0,iOS,7,RockTunes,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
06/05/2018,692,5,0,1,0,Other,7,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,20.0
06/05/2018,692,488,4,200,100,Android,7,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.819672131147541,50.0,40.98360655737705
06/05/2018,692,3,0,0,0,Other,7,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
06/05/2018,692,2,0,1,1,iOS,7,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,50.0
06/05/2018,692,423,4,234,116,iOS,7,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.9456264775413712,49.572649572649574,55.319148936170215
06/05/2018,692,15,0,4,0,Other,7,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,26.666666666666668
06/05/2018,692,22,0,2,0,Android,7,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,9.090909090909092
06/05/2018,692,1,0,0,0,Android,7,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
06/05/2018,692,23,0,8,4,Android,7,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,50.0,34.78260869565217
06/05/2018,692,37,0,8,2,iOS,7,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,25.0,21.62162162162162
06/05/2018,692,54,0,18,3,iOS,7,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,16.666666666666664,33.33333333333333
06/05/2018,692,15,0,3,3,iOS,7,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,20.0
07/05/2018,692,333,4,80,31,Android,1,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.2012012012012012,38.75,24.024024024024023
07/05/2018,692,21,0,1,1,Android,1,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,4.761904761904762
07/05/2018,692,249,1,105,57,iOS,1,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.4016064257028112,54.285714285714285,42.168674698795186
07/05/2018,692,303,3,148,49,iOS,1,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.9900990099009901,33.108108108108105,48.84488448844885
07/05/2018,692,7,0,0,0,Other,1,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
07/05/2018,692,44,0,13,6,Android,1,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,46.15384615384615,29.545454545454547
07/05/2018,692,1,0,0,0,Android,1,RockTunes,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
07/05/2018,692,26,0,17,6,Other,1,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,35.294117647058826,65.38461538461539
07/05/2018,692,1730,10,1096,530,iOS,1,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.5780346820809248,48.35766423357664,63.35260115606937
07/05/2018,692,1,0,0,0,iOS,1,RockTunes,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
07/05/2018,692,2,0,0,0,Other,1,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
07/05/2018,692,581,5,255,139,Android,1,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.8605851979345954,54.509803921568626,43.88984509466437
07/05/2018,692,1,0,0,0,Other,1,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
07/05/2018,692,1,0,0,0,iOS,1,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
07/05/2018,692,563,7,339,174,iOS,1,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.2433392539964476,51.32743362831859,60.213143872113676
07/05/2018,692,9,0,0,0,Other,1,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
07/05/2018,692,24,0,1,0,Android,1,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,4.166666666666666
07/05/2018,692,6,0,1,1,Android,1,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,16.666666666666664
07/05/2018,692,17,0,7,3,Android,1,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,42.857142857142854,41.17647058823529
07/05/2018,692,29,0,11,1,iOS,1,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,9.090909090909092,37.93103448275862
07/05/2018,692,59,1,13,5,iOS,1,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.694915254237288,38.46153846153847,22.033898305084744
07/05/2018,692,8,0,5,2,iOS,1,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,40.0,62.5
07/05/2018,692,1,0,0,0,Other,1,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
08/05/2018,692,375,4,82,31,Android,2,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.0666666666666667,37.80487804878049,21.866666666666667
08/05/2018,692,28,0,9,4,Android,2,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,44.44444444444444,32.142857142857146
08/05/2018,692,204,1,78,36,iOS,2,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.49019607843137253,46.15384615384615,38.23529411764706
08/05/2018,692,354,2,150,49,iOS,2,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.5649717514124294,32.666666666666664,42.3728813559322
08/05/2018,692,1,0,0,0,Other,2,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
08/05/2018,692,17,0,2,0,Other,2,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,11.76470588235294
08/05/2018,692,53,0,17,6,Android,2,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,35.294117647058826,32.075471698113205
08/05/2018,692,45,1,30,17,Other,2,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,2.2222222222222223,56.666666666666664,66.66666666666666
08/05/2018,692,1723,9,1059,493,iOS,2,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.522344747533372,46.553352219074604,61.46256529309344
08/05/2018,692,1,0,0,0,iOS,2,RockTunes,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
08/05/2018,692,7,0,0,0,Other,2,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
08/05/2018,692,644,0,269,130,Android,2,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,48.3271375464684,41.77018633540372
08/05/2018,692,2,0,0,0,Other,2,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
08/05/2018,692,1,0,1,1,iOS,2,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,100.0
08/05/2018,692,659,4,349,163,iOS,2,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.6069802731411229,46.70487106017192,52.95902883156297
08/05/2018,692,28,0,11,1,Other,2,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,9.090909090909092,39.285714285714285
08/05/2018,692,24,0,2,1,Android,2,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,50.0,8.333333333333332
08/05/2018,692,6,0,1,1,Android,2,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,16.666666666666664
08/05/2018,692,1,0,0,0,Android,2,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
08/05/2018,692,24,0,3,0,iOS,2,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,12.5
08/05/2018,692,76,0,18,4,iOS,2,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,22.22222222222222,23.684210526315788
08/05/2018,692,2,0,0,0,iOS,2,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
08/05/2018,692,3,0,0,0,Other,2,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
09/05/2018,692,223,0,35,12,Android,3,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,34.285714285714285,15.695067264573993
09/05/2018,692,67,0,16,5,Android,3,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,31.25,23.88059701492537
09/05/2018,692,300,0,122,61,iOS,3,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,50.0,40.666666666666664
09/05/2018,692,260,4,126,56,iOS,3,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.5384615384615385,44.44444444444444,48.46153846153846
09/05/2018,692,5,0,0,0,Other,3,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
09/05/2018,692,55,0,13,7,Android,3,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,53.84615384615385,23.636363636363637
09/05/2018,692,1,0,0,0,Other,3,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
09/05/2018,692,820,1,25,16,Other,3,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.12195121951219512,64.0,3.048780487804878
09/05/2018,692,1042,5,608,270,iOS,3,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.47984644913627633,44.40789473684211,58.34932821497121
09/05/2018,692,2,0,1,0,iOS,3,RockTunes,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,50.0
09/05/2018,692,3,0,1,0,Other,3,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,33.33333333333333
09/05/2018,692,713,2,291,134,Android,3,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.2805049088359046,46.04810996563574,40.813464235624124
09/05/2018,692,1,0,1,1,Other,3,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,100.0
09/05/2018,692,1,1,1,1,Other,3,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,100.0,100.0,100.0
09/05/2018,692,3,0,2,2,iOS,3,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,66.66666666666666
09/05/2018,692,709,3,350,148,iOS,3,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.4231311706629055,42.285714285714285,49.365303244005645
09/05/2018,692,22,0,6,0,Other,3,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,27.27272727272727
09/05/2018,692,32,0,3,0,Android,3,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,9.375
09/05/2018,692,20,0,2,1,Android,3,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,50.0,10.0
09/05/2018,692,5,0,1,0,Android,3,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,20.0
09/05/2018,692,30,0,10,5,iOS,3,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,50.0,33.33333333333333
09/05/2018,692,69,0,20,1,iOS,3,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,5.0,28.985507246376812
09/05/2018,692,7,0,4,2,iOS,3,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,50.0,57.14285714285714
09/05/2018,692,1,0,0,0,Other,3,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
10/05/2018,692,241,0,64,32,Android,4,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,50.0,26.556016597510375
10/05/2018,692,60,1,20,9,Android,4,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.6666666666666667,45.0,33.33333333333333
10/05/2018,692,1,0,0,0,Other,4,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
10/05/2018,692,299,3,108,45,iOS,4,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.0033444816053512,41.66666666666667,36.12040133779264
10/05/2018,692,247,2,119,50,iOS,4,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.8097165991902834,42.016806722689076,48.178137651821864
10/05/2018,692,2,0,0,0,Other,4,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
10/05/2018,692,10,0,1,0,Other,4,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,10.0
10/05/2018,692,48,0,10,7,Android,4,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,70.0,20.833333333333336
10/05/2018,692,1207,2,16,8,Other,4,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.16570008285004142,50.0,1.3256006628003314
10/05/2018,692,406,2,247,114,iOS,4,MusicRoom,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.49261083743842365,46.15384615384615,60.83743842364532
10/05/2018,692,744,4,300,137,Android,4,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.5376344086021506,45.666666666666664,40.32258064516129
10/05/2018,692,2,0,0,0,Other,4,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
10/05/2018,692,1,0,0,0,iOS,4,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,,0.0
10/05/2018,692,854,4,446,192,iOS,4,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.468384074941452,43.04932735426009,52.2248243559719
10/05/2018,692,29,0,13,2,Other,4,Business Times,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,15.384615384615385,44.827586206896555
10/05/2018,692,28,1,3,0,Android,4,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,3.571428571428571,0.0,10.714285714285714
10/05/2018,692,6,0,1,0,Android,4,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,0.0,16.666666666666664
10/05/2018,692,8,0,1,1,Android,4,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,100.0,12.5
10/05/2018,692,46,0,12,3,iOS,4,The TV News,Entertainment,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,25.0,26.08695652173913
10/05/2018,692,71,0,21,4,iOS,4,The ClothesRack,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,19.047619047619047,29.577464788732392
10/05/2018,692,10,0,5,4,iOS,4,Sitting Pretty,Lifestyle,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,80.0,50.0
11/05/2018,692,308,4,77,29,Android,5,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,1.2987012987012987,37.66233766233766,25.0
11/05/2018,692,41,0,7,3,Android,5,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,42.857142857142854,17.073170731707318
11/05/2018,692,381,2,146,70,iOS,5,Progressive News,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.5249343832020997,47.94520547945205,38.320209973753286
11/05/2018,692,252,0,136,52,iOS,5,The City Daily,News,Artful Dodger,Vertical Video,Art,Mobile Interscroller,0.0,38.23529411764706,53.96825396825397
